Date,Open,High,Low,Close,Adj Close,Volume
1/4/2008,252.761993,255.725006,250.574997,251.300003,163.278488,2318868
1/7/2008,250,252.199997,243.125,243.899994,158.470444,3647344
1/8/2008,245,248,242.324997,246.962006,160.459946,3207732
1/9/2008,248.699997,251.5,247.475006,249.074997,161.832825,2450128
1/10/2008,249.5,252.375,240.5,245.412994,159.453506,3342376
1/11/2008,228.837006,251,228.837006,247.438004,160.769241,2149188
1/14/2008,249.949997,249.949997,238.899994,240.287994,156.123611,4158864
1/15/2008,241.25,242,233.5,235,152.687805,2935588
1/16/2008,235,241.675003,231.25,236.238007,153.492249,3131956
1/17/2008,241.449997,241.5,229.75,230.675003,149.877686,6302096
1/18/2008,232.375,235,224.274994,225.800003,146.710251,4333816
1/21/2008,226,226.175003,201.311996,207.761993,134.99028,4840032
1/22/2008,203.675003,247.5,181.25,200.061996,129.98732,6376872
1/23/2008,214.75,222.5,201.25,217.988007,143.790771,5359120
1/24/2008,217.5,222,206.438004,210.811996,139.057205,2013336
1/25/2008,213.25,224.425003,212.524994,221.149994,145.876404,2243116
1/28/2008,217.5,217.5,206.25,213.574997,140.879761,2485660
1/29/2008,214,221.149994,213.75,216.925003,143.089493,3258712
1/30/2008,220.5,223,215,217.462006,143.443756,3032856
1/31/2008,217.5,222.5,208.837006,218.438004,144.08757,5966956
2/1/2008,221.25,235.274994,218.324997,232.375,153.280746,4169520
2/4/2008,236.25,247.25,234.75,243.912994,160.891495,3730520
2/5/2008,240,243.75,233.912994,238.761993,157.493774,1722872
2/6/2008,232.5,232.5,223.625,226.524994,149.421875,4007952
2/7/2008,226.524994,226.524994,217.761993,219.761993,144.960846,2574652
2/8/2008,221,231.25,220,224.600006,148.152084,2576820
2/11/2008,224.600006,233,215.024994,226.524994,149.421875,3200988
2/12/2008,226.25,231.25,215,216.162994,142.586899,5161328
2/13/2008,218.75,224.25,212.824997,217.238007,143.296051,2185376
2/14/2008,221.25,225,215.25,218.449997,144.095428,2246480
2/15/2008,215,221.761993,215,218.175003,143.914063,2213044
2/18/2008,218.175003,218.75,212.5,213.300003,140.698349,1723160
2/19/2008,214,221,213.75,218.863007,144.367874,1947288
2/20/2008,219.975006,223.662994,218.311996,221.524994,146.123795,3060624
2/21/2008,224.5,232.75,220.5,228.662994,150.832214,3562052
2/22/2008,230,230.225006,221.25,225.136993,148.506393,2401516
2/25/2008,232,232.25,222.561996,225.188004,148.539978,3255460
2/26/2008,231,231,223.75,224.600006,148.152084,4999584
2/27/2008,227,228.712006,218.511993,219.386993,144.713486,2364056
2/28/2008,221.25,222.5,218,220.225006,145.266266,5579004
2/29/2008,220,222.925003,215.875,219.350006,144.689102,3416480
3/3/2008,216.5,217.175003,210,212.149994,139.939789,3141328
3/4/2008,214.5,217.5,211.774994,214.699997,141.621841,3010532
3/5/2008,211.25,220.699997,211.25,218.824997,144.342819,2209348
3/7/2008,215.649994,216.524994,210.561996,211.537994,139.536102,1996828
3/10/2008,211.537994,213.5,207.5,208.412994,137.474777,2494168
3/11/2008,210,210,205,205.875,135.800629,4043520
3/12/2008,209.75,212.5,202.561996,205.886993,135.808563,1884412
3/13/2008,203.75,203.75,190.25,194.925003,128.577698,3408600
3/14/2008,195,203.225006,187.5,200.962006,132.559906,2216056
3/17/2008,193.75,199.425003,192.188004,197.962006,130.580994,1958904
3/18/2008,197.5,207.199997,192.5,204.425003,134.844162,3596080
3/19/2008,207,210,201.386993,202.863007,133.813843,4361924
3/24/2008,202.863007,209.375,202.863007,205.925003,135.833664,3301984
3/25/2008,210,224.962006,208.75,219.125,144.54071,2928896
3/26/2008,235,235,212.886993,219.587006,144.845428,2171768
3/27/2008,218,219,210.274994,213.125,140.582962,6151152
3/28/2008,213.25,218.675003,213,217.761993,143.641602,3633696
3/31/2008,217.761993,217.761993,199.25,202.613007,133.648941,4051860
4/1/2008,205,213.225006,202.5,208.087006,137.259705,2086728
4/2/2008,212.5,217.25,212.311996,212.811996,140.376434,1428844
4/3/2008,212.5,223,212.5,221.350006,146.008331,3287172
4/4/2008,221.5,222.475006,215.011993,218.225006,143.947067,2020844
4/7/2008,223.75,230.024994,219.550003,226.024994,149.092072,3659528
4/8/2008,226.25,226.75,218.75,221.837006,146.329575,4055352
4/9/2008,220,223,217.25,219.061996,144.499115,1482600
4/10/2008,220,229.912994,219.25,224.886993,148.341431,2925932
4/11/2008,225.761993,231.25,223.311996,227,149.735214,2189264
4/15/2008,230.5,246.25,220.100006,243.537994,160.644165,5703772
4/16/2008,246.25,250.5,240.5,242.975006,160.272797,6438768
4/17/2008,249.925003,252.5,244.886993,250.225006,165.055084,3999556
4/21/2008,252.25,258.75,246.649994,248.350006,163.818298,3399296
4/22/2008,246.238007,246.238007,220.5,221.800003,146.305222,13785196
4/23/2008,221.75,226.425003,220.011993,222.287994,146.62709,6326156
4/24/2008,226,226.225006,216,222.688004,146.890976,15290096
4/25/2008,228,228,221.25,222.324997,146.651505,6828568
4/28/2008,202.25,224,180,220.425003,145.398224,6598136
4/29/2008,220.511993,232.5,217.537994,227.636993,150.15538,16209848
4/30/2008,229.024994,233.938004,226.625,230.25,151.879028,9487980
5/2/2008,231.25,240.5,231,235.938004,155.630951,5298780
5/5/2008,236.25,237.375,230.287994,231.863007,152.943039,3613764
5/6/2008,227.5,237.5,218.149994,234.261993,154.525452,3982796
5/7/2008,237.5,244.975006,237.5,241.688004,159.423828,12585540
5/8/2008,241.225006,241.25,229.5,236.75,156.166595,10845832
5/9/2008,239.75,239.75,227.5,229.25,151.219376,4492296
5/12/2008,229.25,233.712006,227.574997,231.725006,152.852005,3898508
5/13/2008,232.5,235.350006,222.25,226.261993,149.248459,4462876
5/14/2008,226.25,244.738007,222.787994,242.787994,160.14946,9373188
5/15/2008,243.25,250.5,240.024994,246.188004,162.392166,7177896
5/16/2008,248.5,248.5,242.125,245.261993,161.781326,3838648
5/20/2008,243.75,247.5,236.811996,239.024994,157.667282,4946904
5/21/2008,232,242,228.75,241.274994,159.151428,3140184
5/22/2008,239.125,246.375,237.75,240.287994,158.500366,5445200
5/23/2008,243.725006,244.925003,231.524994,233.100006,153.759018,5401384
5/26/2008,230,240.725006,229,238.863007,157.560379,5457272
5/27/2008,245,248.5,236.5,242.225006,159.778046,5682072
5/28/2008,242.524994,253.811996,242.524994,252.363007,166.465332,5469588
5/29/2008,252.25,257.087006,246,248.662994,164.024796,8258940
5/30/2008,247.75,262.25,244.5,259.787994,171.363052,15485284
6/2/2008,253.75,264.350006,241.25,245.962006,162.243088,7054764
6/3/2008,240,247.5,234.537994,243.787994,160.809052,4900256
6/4/2008,247.449997,247.449997,236.587006,239.188004,157.77475,3787856
6/5/2008,241.024994,249.199997,241,245.462006,161.913254,5905256
6/6/2008,247.5,249.662994,239.449997,241.550003,159.33284,4137784
6/9/2008,225.561996,241.225006,222.5,228.524994,150.74118,6140140
6/10/2008,227.5,229.75,216.75,219.75,144.952911,6155372
6/11/2008,222.5,227.5,220,222.587006,146.824295,4113368
6/12/2008,223.5,225.600006,214.25,222.061996,146.477997,2464004
6/13/2008,220,230.475006,220,227.399994,149.99913,6732432
6/16/2008,229.75,232,225.811996,227.699997,150.196945,6541784
6/17/2008,226.25,231.75,226.25,230.324997,151.928528,3504824
6/18/2008,230.199997,230.25,222.75,225.225006,151.861069,6431336
6/19/2008,220.061996,224.5,220,222,149.686554,3289068
6/20/2008,224.975006,224.975006,210.386993,215.962006,145.615341,8157760
6/23/2008,215.962006,219.863007,210.75,214.613007,144.70578,3572312
6/24/2008,212.5,216.925003,205.850006,211.100006,142.337067,9287176
6/25/2008,210,221.25,207.824997,219.199997,147.798645,5914196
6/26/2008,221,224.5,215.100006,220.337006,148.565292,7028316
6/27/2008,220.337006,220.337006,212.787994,216.375,145.893829,6260948
6/30/2008,217.75,219.5,212.5,214.550003,144.663284,3258044
7/1/2008,216.25,218,208.761993,211.925003,142.893356,5059616
7/2/2008,212.5,222,210,219.125,147.748093,8141112
7/3/2008,220.25,220.25,205.136993,214.162994,144.402328,4172528
7/4/2008,217.475006,217.511993,208.875,211.125,142.353989,3939584
7/7/2008,211.25,216,208,213.061996,143.660049,1794132
7/8/2008,207.537994,211.25,204.5,207.550003,139.943481,3947624
7/9/2008,212.5,222.488007,212.5,219.188004,147.790527,3578548
7/10/2008,217.5,222.25,213.087006,217.100006,146.38269,3504368
7/11/2008,229.25,235.75,196.350006,199.649994,134.616776,5523784
7/14/2008,200,200,190.25,191.962006,129.433044,4559896
7/15/2008,191.962006,196.613007,184.287994,187.662994,126.534386,4509844
7/16/2008,188.662994,193.412994,178.975006,182.024994,122.732895,5739900
7/17/2008,183.75,196.725006,182.511993,195.811996,132.028976,10350716
7/18/2008,195,200.5,187.25,198.462006,133.815704,8339496
7/21/2008,199.75,203.75,195.75,203.199997,137.010391,3582068
7/22/2008,204,210.988007,201.511993,207.962006,140.221237,4241164
7/23/2008,207.5,217.5,204.725006,215.136993,145.059082,5971420
7/24/2008,218.625,218.625,198.087006,200.636993,135.282242,11742336
7/25/2008,199.800003,212.375,195.5,199.800003,134.717896,8842536
7/28/2008,200,204.238007,196.25,201.561996,135.906006,1969372
7/29/2008,201.675003,203.449997,198,202.238007,136.361816,2472192
7/30/2008,211.5,211.5,200,209.738007,141.418747,4420076
7/31/2008,210,210.5,205.375,208.438004,142.581604,5195580
8/1/2008,206.25,214.238007,202.811996,210.162994,143.761566,4011724
8/4/2008,203.75,210,202.75,203.837006,139.434296,5238928
8/5/2008,203.850006,208.75,201.311996,207.425003,141.888702,4768200
8/6/2008,209.975006,217.488007,209.100006,215.136993,147.164078,5009932
8/7/2008,214.75,217.475006,211.25,213.337006,145.932739,3072320
8/8/2008,211.238007,214.25,208.350006,211.274994,144.522293,2086672
8/11/2008,213,214.449997,206.125,208.488007,142.615829,3405100
8/12/2008,208.75,210.925003,203.75,204.811996,140.101288,3323504
8/13/2008,200,209.425003,200,207.074997,141.649292,3697968
8/14/2008,207.25,211.162994,202.75,208.300003,142.487228,3741508
8/18/2008,210,213.100006,208.75,210.386993,143.914841,1956648
8/19/2008,211.125,212.75,208.774994,210.311996,143.863495,1953300
8/20/2008,210.675003,212.25,208.75,210.399994,143.923706,1127256
8/21/2008,209,210.5,203.800003,204.462006,139.861877,1976516
8/22/2008,204.75,206.188004,200.875,204.75,140.058884,2645284
8/25/2008,206,208.75,204,204.550003,139.922089,942244
8/26/2008,202.488007,209.238007,202.488007,208.511993,142.632233,2205004
8/27/2008,205.024994,209,203.274994,204.613007,139.965118,2131788
8/28/2008,205,206.061996,195.662994,198.087006,135.501114,6580688
8/29/2008,200,204.988007,200,203.050003,138.895996,1998500
9/1/2008,203.75,205,201.75,203.738007,139.366638,1527432
9/2/2008,203.738007,213.25,203.738007,212.199997,145.155014,2647848
9/4/2008,211.25,213.699997,208.087006,211.050003,144.368362,2461676
9/5/2008,212.5,212.5,206.25,209.600006,143.37648,2445368
9/8/2008,215,218.600006,210.5,214.175003,146.505997,5170432
9/9/2008,213.75,217.925003,210,216.199997,147.89122,2815328
9/10/2008,215.287994,217.550003,212.024994,212.725006,145.514175,3063456
9/11/2008,212.725006,217,207.25,209.175003,143.085831,1908976
9/12/2008,216.25,216.25,200.238007,202.636993,138.613464,3573964
9/15/2008,195,199.75,186.25,190.149994,130.071701,8550948
9/16/2008,187.375,187.75,181.25,187.212006,128.061996,5072364
9/17/2008,187,191.162994,182,182.524994,124.855858,4200868
9/18/2008,182,187.25,167.75,180.287994,123.325668,6357104
9/19/2008,194.925003,194.925003,182.524994,191.712006,131.140305,9544368
9/22/2008,217,217,188.25,191.699997,131.132004,4472944
9/23/2008,178.837006,191.925003,178.837006,180.25,123.299706,2966120
9/24/2008,181.136993,187,172.574997,178.261993,121.939804,7380724
9/25/2008,178.274994,179.962006,167.761993,172.100006,117.724686,15122632
9/26/2008,175,175,166.550003,169.050003,115.638367,4217244
9/29/2008,169.699997,169.699997,153,155,106.027458,5578636
9/30/2008,148,169.175003,147.5,166.399994,113.825645,8391372
10/1/2008,167.399994,171.225006,161.337006,167.938004,114.877663,6017916
10/3/2008,166.238007,166.238007,160.587006,164.375,112.440422,4172404
10/6/2008,162.811996,162.811996,150,154.75,105.856445,5882984
10/7/2008,157.787994,166.25,141.5,143.975006,98.485832,8884604
10/8/2008,138.75,140.738007,127,136.649994,93.475166,8301380
10/10/2008,135,137.5,120.099998,131.199997,89.747101,13742076
10/13/2008,131.988007,150.725006,131.199997,143.212006,97.963882,13866024
10/14/2008,149.75,154.850006,145.337006,148.175003,101.358871,7424624
10/15/2008,146.25,147.162994,133.824997,135.774994,92.876633,5308752
10/16/2008,131.25,132.175003,116.974998,123.75,84.650955,8031800
10/17/2008,125,132.25,111.25,113.462997,77.614128,9743540
10/20/2008,124.162003,126.25,113.811996,122.837997,84.0271,12413060
10/21/2008,134.600006,141.975006,123.337997,139.774994,95.612839,11804900
10/22/2008,138.75,138.75,127.775002,136.662994,93.484085,6020668
10/23/2008,131.162994,147,125.311996,136.824997,93.594894,10501016
10/24/2008,125.925003,134.100006,110,124.712997,85.309677,8479936
10/27/2008,120.25,129.5,103.837997,124.188004,84.950546,8972576
10/29/2008,140.5,143.75,132.561996,135.199997,94.77272,10955572
10/31/2008,142.25,148.75,132.438004,134.375,94.194443,10375980
11/3/2008,139.988007,145.75,131.761993,136.850006,95.929367,7532020
11/4/2008,149.149994,149.149994,122.5,127.125,89.112289,9422540
11/5/2008,128.75,137.225006,125,126.599998,88.744278,9233164
11/6/2008,132.125,132.125,120.525002,125.050003,87.657753,7861916
11/7/2008,125,133.75,121.438004,131.287994,92.030495,5877720
11/10/2008,137.475006,138.125,128.761993,136.613007,95.763222,4099016
11/11/2008,135.5,136.938004,130,132.212006,92.6782,6498776
11/12/2008,132.212006,138.613007,128.761993,133.725006,93.7388,7742044
11/14/2008,136.25,137.125,130.875,132.712006,93.028702,6617464
11/17/2008,132.25,134.25,126.375,129.75,90.952393,8090972
11/18/2008,130,130,120,120.787003,84.669472,9755152
11/19/2008,122.5,124,117.925003,120.662003,84.581856,8175088
11/20/2008,120,120,115,118.25,82.891098,5016448
11/21/2008,117.425003,129.25,115,126.612999,88.753395,6845692
11/24/2008,126,132.912994,122.561996,129.975006,91.110107,8370556
11/25/2008,129.774994,134.988007,125.012001,126,88.323715,5774020
11/26/2008,125.811996,132.5,124.287003,131.863007,92.43354,6135556
11/27/2008,262.25,262.25,262.25,262.25,183.832443,0
11/28/2008,129.5,142,129.5,139.850006,98.03228,12138064
12/1/2008,139.850006,148.438004,139.087006,141.037994,98.865051,11958704
12/2/2008,142.5,142.5,130.761993,133.212006,93.379189,6658808
12/3/2008,134.087006,137.925003,130.399994,133.699997,93.721268,9997992
12/4/2008,133.75,138.425003,125.837997,137.350006,96.279854,8256508
12/5/2008,134.600006,136.324997,129.561996,130.449997,91.443069,7105448
12/8/2008,133.75,136.561996,128.100006,130.561996,91.521584,7621404
12/10/2008,137.449997,139.199997,132.375,135.261993,94.816231,8088380
12/11/2008,137.425003,137.425003,125.5,126.912003,88.962997,7300252
12/12/2008,127.487999,127.487999,118.811996,120.324997,84.345627,7121036
12/15/2008,125.5,125.5,116.811996,117.412003,82.303688,5997716
12/16/2008,117.5,121.224998,116.25,119.837997,84.004242,5847868
12/17/2008,121.337997,123,118,119.324997,83.644638,6476068
12/18/2008,118.724998,128.524994,118,127.625,89.462784,5723936
12/19/2008,125.75,133.5,123.525002,128.386993,89.996956,4943988
12/22/2008,129.875,129.875,125.849998,127.637001,89.471199,4106852
12/23/2008,123.800003,127.900002,123.061996,125.150002,87.727898,3567120
12/24/2008,124.175003,126.188004,118.061996,119.537003,83.793259,9148436
12/26/2008,116.300003,123.75,116.300003,117.912003,82.654167,3154564
12/29/2008,119,119.875,115,119.199997,83.557014,4875608
12/30/2008,121.25,123.375,117.5,120.637001,84.564331,3522528
12/31/2008,123.074997,123.074997,118.061996,119.474998,83.749786,2543696
1/2/2009,124.262001,127.175003,123.537003,124.574997,87.324791,5375740
1/5/2009,125.5,130.75,124.5,128.811996,90.294861,4829776
1/6/2009,128.75,130.5,124.561996,126.599998,88.744278,5918992
1/7/2009,129.75,129.949997,116.150002,126.199997,88.463867,9013828
1/9/2009,124.974998,137.449997,121.25,134.238007,94.098389,14219980
1/12/2009,127.912003,132.5,126.275002,128.136993,89.821709,7595416
1/13/2009,124.900002,134.25,122.050003,131.412994,92.118118,13359808
1/14/2009,132,139.399994,132,134.738007,94.448898,5958904
1/15/2009,130,130.75,124.587997,127.612999,89.454384,7171524
1/16/2009,127.175003,129.75,121.625,125.75,88.148483,9790076
1/19/2009,129.475006,129.475006,121.824997,125.188004,87.754486,6868376
1/20/2009,123.675003,126.974998,122.5,124.112999,87.000938,4635196
1/21/2009,122.75,125.25,121.25,123.074997,86.273346,3669860
1/22/2009,123.75,126.012001,120.787003,124.150002,87.026878,4848136
1/23/2009,122.525002,124.724998,120.824997,121.537003,85.195221,3031220
1/27/2009,122.75,128.75,122.75,124.775002,87.464996,5243956
1/28/2009,118.800003,127.5,118.800003,126.862999,91.119446,4789396
1/29/2009,128.011993,129.5,124.025002,128.5,92.295227,10017036
1/30/2009,126.25,128.75,124.574997,127.900002,91.864258,8707524
2/2/2009,127.199997,127.199997,121.787003,122.824997,88.21917,3234692
2/3/2009,123.25,127.449997,123.25,124.962997,89.754799,3808560
2/4/2009,125.75,128.225006,123.25,124.662003,89.538589,2484756
2/5/2009,125,125.650002,119.561996,120.724998,86.710831,4341548
2/6/2009,122.5,126.974998,121.75,125.699997,90.284142,6840388
2/9/2009,125,130.912994,124.162003,128.75,92.474777,4595224
2/10/2009,129.25,132,127.75,131.149994,94.198586,6790772
2/11/2009,129.5,130.75,128,128.688004,92.430275,4502732
2/12/2009,128,128.925003,126.025002,127.474998,91.559021,2844372
2/13/2009,127.5,130,126.75,127.800003,91.792458,3257208
2/16/2009,126.900002,128.738007,124.5,125.188004,89.916374,2501996
2/17/2009,124,124.949997,120,121.311996,87.132439,2950388
2/18/2009,120.337997,122.724998,119.25,120.188004,86.32515,2629412
2/19/2009,120.5,123.199997,119.75,122.375,87.895966,3477072
2/20/2009,121.625,121.875,116.074997,118.512001,85.121346,4771388
2/24/2009,117.5,118.925003,115.125,117.224998,84.196945,4495532
2/25/2009,117.5,121.199997,117.5,120.188004,86.32515,5517928
2/26/2009,120.25,122.650002,119.25,120.550003,86.585159,8808288
2/27/2009,120.5,122.25,113.811996,120.775002,86.74675,6750148
3/2/2009,118.525002,120.5,113.699997,114.962997,82.572266,3988944
3/3/2009,113,116.5,109.837997,111.550003,80.120888,3560896
3/4/2009,112,116.112999,111.550003,115.137001,82.697243,3258300
3/5/2009,116.237999,117.724998,114.5,115.800003,83.173447,4284496
3/6/2009,115,121.212997,114.412003,120.425003,86.495346,5805604
3/9/2009,117.775002,120,114.75,115.75,83.137543,4535184
3/12/2009,115.412003,121.25,115.412003,119.349998,85.723251,8617456
3/13/2009,118.337997,127.5,118.337997,126.712997,91.011719,10199700
3/16/2009,127.5,130.699997,125.599998,129.949997,93.336685,4672896
3/17/2009,128.75,129.5,123.262001,124.387001,89.341057,6946172
3/18/2009,125,128.625,125,126.287003,90.705719,6413800
3/19/2009,126.375,129.5,125.400002,128.738007,92.466194,7382584
3/20/2009,132.225006,132.225006,126.375,127.449997,91.541077,4139380
3/23/2009,131.125,132.399994,127.75,129.912994,93.310081,4587312
3/24/2009,130.550003,133.125,128.050003,130.412994,93.669258,6681544
3/25/2009,125.912003,132.475006,125.912003,131.5,94.449974,3831616
3/26/2009,128.162994,144.488007,128.162994,139.613007,100.277176,15230328
3/27/2009,134.162994,146.25,134.162994,143.712006,103.221298,7079424
3/30/2009,133.438004,142.5,129.5,130.811996,93.955818,5148188
3/31/2009,131.25,135.975006,131.25,134.636993,96.703125,4777672
4/1/2009,134,138.449997,130.125,136.125,97.771896,6724568
4/2/2009,136.412994,146.75,136.412994,144.688004,103.922264,8503764
4/6/2009,146.199997,148.5,143.925003,144.886993,104.065231,5414580
4/8/2009,146.274994,153.425003,140.25,151.037994,108.483154,10193512
4/9/2009,153,154.975006,148.561996,150.636993,108.195137,6586724
4/13/2009,151.125,152.25,143.800003,148.061996,106.345619,4121008
4/15/2009,137.886993,145.449997,137.511993,144.425003,103.733406,9767236
4/16/2009,145,147.25,141.800003,143.011993,102.718475,8868964
4/17/2009,144.199997,149.875,141.274994,143.274994,102.907364,6664024
4/20/2009,138.188004,145.449997,138.188004,140.350006,100.806503,5330200
4/21/2009,144.899994,147.125,136.25,137.688004,98.894516,11488980
4/22/2009,140,141.149994,134.287994,135.738007,97.493927,6584924
4/23/2009,137.375,143.212006,136.300003,142.024994,102.00956,7373712
4/24/2009,139.988007,146.75,139.988007,145.975006,104.84668,5377524
4/27/2009,145.962006,152.199997,143.125,150.475006,108.078781,8141124
4/28/2009,149.774994,151.962006,144.087006,149.625,107.468246,8388692
4/29/2009,150.5,157.25,150.5,155.899994,111.975304,10531292
4/30/2009,155.524994,155.524994,155.524994,155.524994,111.705948,0
5/4/2009,157.75,174.899994,157.537994,166.600006,119.660614,11142936
5/5/2009,167.25,168.738007,159.024994,162.75,116.895317,8822316
5/6/2009,159.561996,162.425003,153.75,158.837006,114.084846,52522096
5/7/2009,159,161.25,154.824997,157.925003,113.429741,7738864
5/8/2009,157,160.5,154.625,157.738007,113.295456,9001752
5/11/2009,159.625,159.912994,152.25,153.811996,110.475586,5298612
5/12/2009,152.5,161.449997,152.5,160.274994,115.117661,9487452
5/13/2009,160.5,161.225006,153.75,155.425003,111.634102,7324800
5/14/2009,154.5,156.75,151.324997,154.949997,111.292923,9443176
5/15/2009,156,163.712006,156,161.011993,115.646988,10942472
5/18/2009,191.649994,197.899994,173.75,185.962006,133.567383,73380
5/19/2009,187.5,187.5,163.899994,167.438004,120.262466,13015576
5/20/2009,167.5,175.488007,165.75,169.162994,121.501434,8507664
5/21/2009,167.5,171.25,161,161.863007,116.258217,4459324
5/22/2009,157.5,161.25,157.5,158.511993,113.851387,5861456
5/25/2009,159,161,155.662994,157.837006,113.366531,5673644
5/26/2009,158.738007,159.912994,155.125,156.113007,112.128281,6058900
5/27/2009,157.699997,163,157.699997,162.136993,116.455063,9222868
5/28/2009,155.850006,168.475006,155.850006,165.800003,119.08596,16863676
5/29/2009,167.188004,177.5,163.162994,176.149994,126.519844,13871224
6/1/2009,168.337006,177.462006,168.337006,174.412994,125.272247,7905804
6/2/2009,175,177.5,172.5,173.688004,124.751534,4118172
6/3/2009,172.5,176.188004,170.774994,174.212006,125.127892,3914944
6/4/2009,171.75,177.25,171.587006,176.800003,126.986732,7020704
6/5/2009,177.25,182.175003,174.087006,180.337006,129.527191,13220132
6/8/2009,181.175003,187.438004,180,185.524994,133.253494,9267824
6/9/2009,182.774994,198.75,182.774994,195.537994,140.445313,9690708
6/10/2009,196.25,201.25,191.811996,195.449997,140.38208,9383796
6/11/2009,197,198.113007,192.5,193.774994,139.179062,3883200
6/12/2009,196.25,198.699997,190.300003,191.136993,137.284302,6358660
6/15/2009,191.175003,196.25,188.75,194.5,139.699768,6595868
6/16/2009,191.649994,196.75,185.600006,194.574997,141.573364,4344006
6/17/2009,196,197.5,187.5,189.375,137.789841,3741568
6/18/2009,189,196.5,186.024994,188.199997,136.934875,4753108
6/19/2009,188.5,196,187.5,189.899994,138.171799,7727732
6/22/2009,192.199997,193.899994,184,184.824997,134.479233,4106208
6/23/2009,180,188.875,179,183.324997,133.387848,5135694
6/24/2009,186.475006,194.25,180.100006,190.875,138.881241,7303954
6/25/2009,191,196,185.149994,190.25,138.426483,9694662
6/26/2009,191.25,202.199997,188.274994,198.699997,144.574707,6099700
6/29/2009,199.925003,201,191.675003,193.100006,140.500122,4745206
6/30/2009,193.75,199,191.574997,194.925003,141.828033,5923948
7/1/2009,193.550003,197.5,191.225006,196.475006,142.955811,3684738
7/2/2009,195,197.649994,190.600006,195,141.882553,3715428
7/3/2009,192.5,196.199997,192.5,195.475006,142.228195,2919844
7/6/2009,198.5,199.225006,189.175003,190.350006,138.499237,4488916
7/7/2009,192,196.625,190,194.574997,141.573364,3804568
7/8/2009,194.350006,194.449997,184.125,190.574997,138.662933,6694766
7/9/2009,191.050003,195.550003,185.5,194.074997,141.209564,3964808
7/10/2009,195.5,200.725006,195,197.574997,143.75618,7468748
7/13/2009,195,200.5,194.125,198.75,144.611115,5119832
7/14/2009,202.5,205.550003,200.199997,203.475006,148.049026,4464136
7/15/2009,205.449997,213.649994,205,211.574997,153.942581,4470094
7/16/2009,214,217.399994,206.600006,209.899994,152.723892,7596876
7/17/2009,210.699997,222.875,210.5,217.050003,157.926254,9094956
7/20/2009,222.5,257.450012,222.5,250.274994,182.100845,34539536
7/21/2009,251.5,256.575012,237.024994,238.800003,173.751602,13005820
7/22/2009,241.850006,242.5,226.149994,233.149994,169.640656,10674690
7/23/2009,235.5,241.449997,235,237.824997,173.042175,7662678
7/24/2009,245,245,238,242.274994,176.280029,7909322
7/27/2009,241,244.475006,238.550003,240.149994,176.188293,4652338
7/28/2009,242.175003,242.475006,235.649994,240.324997,176.316711,6334984
7/29/2009,240,252.350006,237.5,249.899994,183.341507,11072150
7/30/2009,252.625,272.5,245.125,266.549988,195.556946,15672482
7/31/2009,269.5,270,260.700012,262.975006,192.934067,5634966
8/3/2009,265,267.424988,260.549988,265.825012,195.025055,3520548
8/4/2009,260.25,270.600006,260.25,265.075012,194.474823,5481292
8/5/2009,264.75,268.475006,253.774994,264.5,194.052902,6424010
8/6/2009,264.5,267.200012,257.100006,258.700012,189.797684,4178748
8/7/2009,258.299988,260.975006,253.050003,254.550003,186.753006,4552666
8/10/2009,257.575012,275.875,257,269.524994,197.739578,10623976
8/11/2009,268.75,279,267.049988,270.950012,198.784973,8843480
8/12/2009,267.5,268,255.5,259.825012,190.623062,11326536
8/13/2009,267.200012,267.200012,259.799988,263.375,193.227631,10033928
8/14/2009,265,265,259,260.75,191.301697,5151814
8/17/2009,258.399994,258.75,252.625,255.074997,187.138153,5962820
8/18/2009,252.5,257.424988,249.75,254.425003,186.661316,8149844
8/19/2009,256.399994,257.350006,247,249.024994,182.699554,5603370
8/20/2009,252.449997,254.199997,249.050003,250.5,183.781677,3660960
8/21/2009,251,256.25,247.5,254.625,186.807999,6929022
8/24/2009,257.975006,262.924988,256.774994,260.774994,191.320053,4207204
8/25/2009,259,265.5,257.049988,264.149994,193.796143,5529298
8/26/2009,263.350006,277.5,263.274994,274.25,201.206039,8852624
8/27/2009,275,283,270.5,273.875,200.931046,10230928
8/28/2009,272.875,275,265.549988,270.399994,198.381561,4563136
8/31/2009,265.5,266.899994,260.649994,263.524994,193.337601,7170352
9/1/2009,267.5,268.174988,259.549988,263.450012,193.282593,9862194
9/2/2009,260.5,271.450012,260.5,267.299988,196.107208,8161418
9/3/2009,269.950012,272.200012,265.225006,266.825012,195.758698,7796744
9/4/2009,270,272,263.600006,265.950012,195.116699,6263446
9/7/2009,267.899994,276.774994,266.799988,275.475006,202.104843,5925720
9/8/2009,275.950012,285.25,274.825012,277.325012,203.462097,9892042
9/9/2009,278,282.399994,271.575012,280.225006,205.589767,7532186
9/10/2009,282,284.5,276.024994,278.274994,204.159073,4898914
9/11/2009,280.5,284.5,277.75,280.174988,205.553024,9130296
9/14/2009,266.825012,281.950012,266.825012,279.549988,205.094467,3200972
9/15/2009,282,287.850006,281,285.950012,209.789902,4308186
9/16/2009,289.5,289.975006,282.600006,285.25,209.276352,5816522
9/17/2009,287.5,294,286.5,291.475006,213.843384,5283220
9/18/2009,292.5,295,289.5,292,214.228546,3925348
9/22/2009,294.975006,303,291.125,301.325012,221.069992,3763280
9/23/2009,304,305.825012,293.625,295.450012,216.759628,4522410
